,symbol,ticker
11253,NYSE:MPV,MPV
11254,OTC:MPVDF,MPVDF
11255,NYSE:MPW,MPW
11256,NASDAQ:MPWR,MPWR
11257,NYSE:MPX,MPX
11258,OTC:MPXOF,MPXOF
11259,OTC:MPZZF,MPZZF
11260,NASDAQ:MQ,MQ
11261,OTC:MQBKY,MQBKY
11262,OTC:MQMIF,MQMIF
11263,NASDAQ:MQQQ,MQQQ
11264,NYSE:MQT,MQT
11265,NYSE:MQY,MQY
11266,OTC:MRAAF,MRAAF
11267,OTC:MRAAY,MRAAY
11268,OTC:MRAI,MRAI
11269,NASDAQ:MRAL,MRAL
11270,NASDAQ:MRAM,MRAM
11271,NASDAQ:MRBK,MRBK
11272,NYSE:MRC,MRC
11273,NASDAQ:MRCC,MRCC
11274,OTC:MRCHF,MRCHF
11275,CBOE:MRCP,MRCP
11276,OTC:MRCR,MRCR
11277,NASDAQ:MRCY,MRCY
11278,OTC:MRDH,MRDH
11279,NASDAQ:MREO,MREO
11280,OTC:MRES,MRES
11281,OTC:MRETF,MRETF
11282,OTC:MRGE,MRGE
11283,CBOE:MRGR,MRGR
11284,OTC:MRIB,MRIB
11285,OTC:MRIVF,MRIVF
11286,NYSE:MRK,MRK
11287,NASDAQ:MRKR,MRKR
11288,OTC:MRKY,MRKY
11289,OTC:MRLLF,MRLLF
11290,NASDAQ:MRM,MRM
11291,OTC:MRMD,MRMD
11292,NASDAQ:MRNA,MRNA
11293,OTC:MRNJ,MRNJ
11294,NASDAQ:MRNO,MRNO
11295,AMEX:MRNY,MRNY
11296,OTC:MROFS,MROFS
11297,NYSE:MRP,MRP
11298,OTC:MRPLY,MRPLY
11299,OTC:MRPRF,MRPRF
11300,OTC:MRPT,MRPT
11301,OTC:MRPZF,MRPZF
11302,OTC:MRRDF,MRRDF
11303,AMEX:MRSK,MRSK
11304,NASDAQ:MRSN,MRSN
11305,AMEX:MRT,MRT
11306,OTC:MRTI,MRTI
11307,OTC:MRTMF,MRTMF
11308,NASDAQ:MRTN,MRTN
11309,NASDAQ:MRUS,MRUS
11310,NASDAQ:MRVI,MRVI
11311,NASDAQ:MRVL,MRVL
11312,OTC:MRVSY,MRVSY
11313,OTC:MRWES,MRWES
11314,NASDAQ:MRX,MRX
11315,OTC:MRZLF,MRZLF
11316,OTC:MRZM,MRZM
11317,NYSE:MS,MS
11318,NYSE:MS/PA,MS/PA
11319,NYSE:MS/PE,MS/PE
11320,NYSE:MS/PF,MS/PF
11321,NYSE:MS/PI,MS/PI
11322,NYSE:MS/PK,MS/PK
11323,NYSE:MS/PL,MS/PL
11324,NYSE:MS/PO,MS/PO
11325,NYSE:MS/PP,MS/PP
11326,NYSE:MS/PQ,MS/PQ
11327,NYSE:MSA,MSA
11328,OTC:MSADF,MSADF
11329,OTC:MSADY,MSADY
11330,NASDAQ:MSAI,MSAI
11331,OTC:MSAOS,MSAOS
11332,NYSE:MSB,MSB
11333,OTC:MSBC,MSBC
11334,OTC:MSBHF,MSBHF
11335,NASDAQ:MSBI,MSBI
11336,NASDAQ:MSBIP,MSBIP
11337,OTC:MSBM,MSBM
11338,NYSE:MSC,MSC
11339,OTC:MSCH,MSCH
11340,NYSE:MSCI,MSCI
11341,OTC:MSCLF,MSCLF
11342,NYSE:MSD,MSD
11343,NASDAQ:MSDD,MSDD
11344,NYSE:MSDL,MSDL
11345,NASDAQ:MSEX,MSEX
11346,OTC:MSEZ,MSEZ
11347,NASDAQ:MSFD,MSFD
11348,NASDAQ:MSFL,MSFL
11349,AMEX:MSFO,MSFO
11350,NASDAQ:MSFT,MSFT
11351,NASDAQ:MSFU,MSFU
11352,CBOE:MSFW,MSFW
11353,CBOE:MSFX,MSFX
11354,CBOE:MSFY,MSFY
11355,NYSE:MSGE,MSGE
11356,NASDAQ:MSGM,MSGM
11357,OTC:MSGNF,MSGNF
11358,OTC:MSGP,MSGP
11359,NYSE:MSGS,MSGS
11360,NASDAQ:MSGY,MSGY
11361,OTC:MSHE,MSHE
11362,NYSE:MSI,MSI
11363,NYSE:MSIF,MSIF
11364,CBOE:MSII,MSII
11365,AMEX:MSLC,MSLC
11366,OTC:MSLOY,MSLOY
11367,OTC:MSLVF,MSLVF
11368,NYSE:MSM,MSM
11369,OTC:MSMGF,MSMGF
11370,OTC:MSMKF,MSMKF
11371,CBOE:MSMR,MSMR
11372,OTC:MSMY,MSMY
11373,AMEX:MSN,MSN
11374,CBOE:MSOO,MSOO
11375,AMEX:MSOS,MSOS
11376,AMEX:MSOX,MSOX
11377,OTC:MSPC,MSPC
11378,NASDAQ:MSPR,MSPR
11379,OTC:MSRM,MSRM
11380,NASDAQ:MSS,MSS
11381,OTC:MSSGF,MSSGF
11382,AMEX:MSSM,MSSM
11383,OTC:MSSMY,MSSMY
11384,CBOE:MSSS,MSSS
11385,NASDAQ:MST,MST
11386,CBOE:MSTB,MSTB
11387,AMEX:MSTI,MSTI
11388,OTC:MSTO,MSTO
11389,NASDAQ:MSTP,MSTP
11390,CBOE:MSTQ,MSTQ
11391,NASDAQ:MSTR,MSTR
11392,CBOE:MSTU,MSTU
11393,CBOE:MSTW,MSTW
11394,NASDAQ:MSTX,MSTX
11395,AMEX:MSTY,MSTY
11396,CBOE:MSTZ,MSTZ
11397,OTC:MSUXF,MSUXF
11398,OTC:MSVB,MSVB
11399,NASDAQ:MSW,MSW
11400,OTC:MSWRS,MSWRS
11401,OTC:MSWV,MSWV
11402,OTC:MSWWS,MSWWS
11403,NYSE:MT,MT
11404,AMEX:MTA,MTA
11405,OTC:MTASF,MTASF
11406,NYSE:MTB,MTB
11407,NYSE:MTB/PH,MTB/PH
11408,NYSE:MTB/PJ,MTB/PJ
11409,AMEX:MTBA,MTBA
11410,OTC:MTBLY,MTBLY
11411,NASDAQ:MTC,MTC
11412,NASDAQ:MTCH,MTCH
11413,OTC:MTCPY,MTCPY
11414,NYSE:MTD,MTD
11415,NYSE:MTDR,MTDR
11416,OTC:MTEI,MTEI
11417,NASDAQ:MTEK,MTEK
11418,NASDAQ:MTEN,MTEN
11419,AMEX:MTEST.A,MTEST.A
11420,NASDAQ:MTEX,MTEX
11421,NYSE:MTG,MTG
11422,AMEX:MTGP,MTGP
11423,OTC:MTGRF,MTGRF
11424,OTC:MTGRY,MTGRY
11425,NYSE:MTH,MTH
11426,OTC:MTHRF,MTHRF
11427,OTC:MTHRY,MTHRY
11428,OTC:MTIRF,MTIRF
11429,OTC:MTLEF,MTLEF
11430,OTC:MTLFF,MTLFF
11431,OTC:MTLHY,MTLHY
11432,OTC:MTLK,MTLK
11433,OTC:MTLNF,MTLNF
11434,NASDAQ:MTLS,MTLS
11435,OTC:MTMCF,MTMCF
11436,NYSE:MTN,MTN
11437,AMEX:MTNB,MTNB
11438,OTC:MTNOF,MTNOF
11439,OTC:MTNOY,MTNOY
11440,OTC:MTPLF,MTPLF
11441,OTC:MTPOF,MTPOF
11442,OTC:MTPP,MTPP
11443,OTC:MTQCF,MTQCF
11444,NYSE:MTR,MTR
11445,CBOE:MTRA,MTRA
11446,OTC:MTRAF,MTRAF
11447,OTC:MTRBF,MTRBF
11448,NYSE:MTRN,MTRN
11449,OTC:MTRT,MTRT
11450,OTC:MTRWS,MTRWS
11451,NASDAQ:MTRX,MTRX
11452,OTC:MTSEF,MTSEF
11453,OTC:MTSFF,MTSFF
11454,OTC:MTSFY,MTSFY
11455,NASDAQ:MTSI,MTSI
11456,NASDAQ:MTSR,MTSR
11457,OTC:MTSUY,MTSUY
11458,OTC:MTSZF,MTSZF
11459,OTC:MTTRF,MTTRF
11460,OTC:MTTRY,MTTRY
11461,OTC:MTUAF,MTUAF
11462,OTC:MTUAY,MTUAY
11463,AMEX:MTUL,MTUL
11464,CBOE:MTUM,MTUM
11465,NYSE:MTUS,MTUS
11466,NASDAQ:MTVA,MTVA
11467,NYSE:MTW,MTW
11468,OTC:MTWFS,MTWFS
11469,OTC:MTWNS,MTWNS
11470,OTC:MTWO,MTWO
11471,NYSE:MTX,MTX
11472,OTC:MTYFF,MTYFF
11473,NASDAQ:MTYY,MTYY
11474,NYSE:MTZ,MTZ
11475,NASDAQ:MU,MU
11476,NYSE:MUA,MUA
11477,AMEX:MUB,MUB
11478,NYSE:MUC,MUC
11479,NASDAQ:MUD,MUD
11480,NYSE:MUE,MUE
11481,OTC:MUEL,MUEL
11482,NYSE:MUFG,MUFG
11483,NYSE:MUJ,MUJ
11484,NASDAQ:MULL,MULL
11485,NASDAQ:MULT,MULT
11486,AMEX:MUNA,MUNA
11487,AMEX:MUNB,MUNB
11488,AMEX:MUNC,MUNC
11489,AMEX:MUND,MUND
11490,AMEX:MUNI,MUNI
11491,OTC:MUNMF,MUNMF
11492,CBOE:MUNY,MUNY
11493,NYSE:MUR,MUR
11494,NASDAQ:MURA,MURA
11495,OTC:MURGF,MURGF
11496,OTC:MURGY,MURGY
11497,OTC:MURMF,MURMF
11498,NYSE:MUSA,MUSA
11499,NYSE:MUSE,MUSE
11500,AMEX:MUSI,MUSI
11501,OTC:MUSLF,MUSLF
11502,AMEX:MUSQ,MUSQ
11503,AMEX:MUST,MUST
11504,NASDAQ:MUU,MUU
11505,NYSE:MUX,MUX
11506,OTC:MUZUF,MUZUF
11507,CBOE:MVAL,MVAL
11508,NASDAQ:MVBF,MVBF
11509,OTC:MVCO,MVCO
11510,OTC:MVES,MVES
11511,NYSE:MVF,MVF
11512,CBOE:MVFD,MVFD
11513,CBOE:MVFG,MVFG
11514,NASDAQ:MVIS,MVIS
11515,OTC:MVLA,MVLA
11516,NASDAQ:MVLL,MVLL
11517,OTC:MVLY,MVLY
11518,OTC:MVMDF,MVMDF
11519,OTC:MVNC,MVNC
11520,OTC:MVNT,MVNT
11521,NYSE:MVO,MVO
11522,AMEX:MVPA,MVPA
11523,AMEX:MVPL,MVPL
11524,AMEX:MVRL,MVRL
11525,NASDAQ:MVST,MVST
11526,NYSE:MVT,MVT
11527,AMEX:MVV,MVV
11528,OTC:MVVYF,MVVYF
11529,OTC:MVWKS,MVWKS
11530,NYSE:MWA,MWA
11531,OTC:MWAI,MWAI
11532,AMEX:MWG,MWG
11533,OTC:MWKES,MWKES
11534,OTC:MWKNS,MWKNS
11535,OTC:MWKSS,MWKSS
11536,OTC:MWKXS,MWKXS
11537,OTC:MWRAS,MWRAS
11538,OTC:MWRBS,MWRBS
11539,OTC:MWRES,MWRES
11540,OTC:MWRLS,MWRLS
11541,OTC:MWWC,MWWC
11542,NASDAQ:MWYN,MWYN
11543,OTC:MWZFS,MWZFS
11544,OTC:MWZNS,MWZNS
11545,NYSE:MX,MX
11546,AMEX:MXC,MXC
11547,OTC:MXCHF,MXCHF
11548,OTC:MXCHY,MXCHY
11549,NASDAQ:MXCT,MXCT
11550,NYSE:MXE,MXE
11551,NYSE:MXF,MXF
11552,OTC:MXGFF,MXGFF
11553,AMEX:MXI,MXI
11554,NASDAQ:MXL,MXL
11555,OTC:MXLGF,MXLGF
11556,OTC:MXLLF,MXLLF
11557,OTC:MXROF,MXROF
11558,OTC:MXSXS,MXSXS
11559,OTC:MXTRF,MXTRF
11560,OTC:MXUBY,MXUBY
11561,OTC:MXXNF,MXXNF
11562,OTC:MYBUF,MYBUF
11563,NASDAQ:MYCF,MYCF
11564,NASDAQ:MYCG,MYCG
11565,NASDAQ:MYCH,MYCH
11566,NASDAQ:MYCI,MYCI
11567,NASDAQ:MYCJ,MYCJ
11568,NASDAQ:MYCK,MYCK
11569,NASDAQ:MYCL,MYCL
11570,NASDAQ:MYCM,MYCM
11571,NASDAQ:MYCN,MYCN
11572,NASDAQ:MYCO,MYCO
11573,OTC:MYCOF,MYCOF
11574,NYSE:MYD,MYD
11575,NYSE:MYE,MYE
11576,NASDAQ:MYFW,MYFW
11577,NASDAQ:MYGN,MYGN
11578,NYSE:MYI,MYI
11579,OTC:MYIDF,MYIDF
11580,CBOE:MYLD,MYLD
11581,NASDAQ:MYMF,MYMF
11582,NASDAQ:MYMG,MYMG
11583,NASDAQ:MYMH,MYMH
11584,NASDAQ:MYMI,MYMI
11585,NASDAQ:MYMJ,MYMJ
11586,NASDAQ:MYMK,MYMK
11587,OTC:MYMX,MYMX
11588,NYSE:MYN,MYN
11589,AMEX:MYND,MYND
11590,NASDAQ:MYNZ,MYNZ
11591,AMEX:MYO,MYO
11592,NASDAQ:MYPS,MYPS
11593,NASDAQ:MYRG,MYRG
11594,OTC:MYRLF,MYRLF
11595,OTC:MYRUF,MYRUF
11596,OTC:MYRX,MYRX
11597,NASDAQ:MYSE,MYSE
11598,NASDAQ:MYSZ,MYSZ
11599,OTC:MYTAY,MYTAY
11600,AMEX:MYY,MYY
11601,OTC:MZDAF,MZDAF
11602,OTC:MZDAY,MZDAY
11603,OTC:MZHOF,MZHOF
11604,OTC:MZTFF,MZTFF
11605,NASDAQ:MZTI,MZTI
11606,AMEX:MZZ,MZZ
11607,NASDAQ:NA,NA
11608,NASDAQ:NAAS,NAAS
11609,NYSE:NABL,NABL
11610,OTC:NABZY,NABZY
11611,NYSE:NAC,NAC
11612,OTC:NACB,NACB
11613,AMEX:NACP,NACP
11614,NYSE:NAD,NAD
11615,OTC:NAFS,NAFS
11616,NASDAQ:NAGE,NAGE
11617,OTC:NAHD,NAHD
11618,NASDAQ:NAII,NAII
11619,AMEX:NAIL,NAIL
11620,AMEX:NAK,NAK
11621,NASDAQ:NAKA,NAKA
11622,NASDAQ:NAMI,NAMI
11623,NASDAQ:NAMM,NAMM
11624,NASDAQ:NAMS,NAMS
11625,NYSE:NAN,NAN
11626,CBOE:NANC,NANC
11627,AMEX:NANR,NANR
11628,NASDAQ:NAOV,NAOV
11629,CBOE:NAPR,NAPR
11630,OTC:NAPRF,NAPRF
11631,OTC:NASB,NASB
11632,OTC:NASC,NASC
11633,OTC:NASO,NASO
11634,NYSE:NAT,NAT
11635,OTC:NATBF,NATBF
11636,NASDAQ:NATH,NATH
11637,OTC:NATKY,NATKY
11638,NYSE:NATL,NATL
11639,NASDAQ:NATO,NATO
11640,NASDAQ:NATR,NATR
11641,OTC:NAUFF,NAUFF
11642,CBOE:NAUG,NAUG
11643,OTC:NAUH,NAUH
11644,NASDAQ:NAUT,NAUT
11645,OTC:NAVBQ,NAVBQ
11646,NASDAQ:NAVI,NAVI
11647,NYSE:NAZ,NAZ
11648,NASDAQ:NB,NB
11649,NYSE:NBB,NBB
11650,NASDAQ:NBBK,NBBK
11651,OTC:NBCDF,NBCDF
11652,AMEX:NBCE,NBCE
11653,AMEX:NBCM,NBCM
11654,OTC:NBCO,NBCO
11655,AMEX:NBCR,NBCR
11656,OTC:NBDR,NBDR
11657,AMEX:NBDS,NBDS
11658,AMEX:NBET,NBET
11659,AMEX:NBFC,NBFC
11660,OTC:NBGIF,NBGIF
11661,OTC:NBGRY,NBGRY
11662,AMEX:NBGX,NBGX
11663,AMEX:NBH,NBH
11664,NYSE:NBHC,NBHC
11665,NASDAQ:NBIL,NBIL
11666,OTC:NBIO,NBIO
11667,NASDAQ:NBIS,NBIS
11668,NASDAQ:NBIX,NBIX
11669,AMEX:NBJP,NBJP
11670,OTC:NBLXF,NBLXF
11671,OTC:NBMFF,NBMFF
11672,NASDAQ:NBN,NBN
11673,OTC:NBND,NBND
11674,AMEX:NBOS,NBOS
11675,OTC:NBPVF,NBPVF
11676,NYSE:NBR,NBR
11677,OTC:NBRI,NBRI
11678,OTC:NBRVF,NBRVF
11679,OTC:NBRY,NBRY
11680,AMEX:NBSD,NBSD
11681,AMEX:NBSM,NBSM
11682,NASDAQ:NBTB,NBTB
11683,AMEX:NBTR,NBTR
11684,OTC:NBTRF,NBTRF
11685,NASDAQ:NBTX,NBTX
11686,OTC:NBVAF,NBVAF
11687,NYSE:NBXG,NBXG
11688,AMEX:NBY,NBY
11689,OTC:NBYCF,NBYCF
11690,NYSE:NC,NC
11691,NYSE:NCA,NCA
11692,OTC:NCAUF,NCAUF
11693,OTC:NCBDY,NCBDY
11694,NYSE:NCDL,NCDL
11695,NASDAQ:NCEW,NCEW
11696,OTC:NCFFF,NCFFF
11697,NASDAQ:NCI,NCI
11698,NASDAQ:NCIQ,NCIQ
11699,OTC:NCKAF,NCKAF
11700,AMEX:NCL,NCL
11701,NYSE:NCLH,NCLH
11702,AMEX:NCLO,NCLO
11703,OTC:NCLTF,NCLTF
11704,OTC:NCLTY,NCLTY
11705,NASDAQ:NCMI,NCMI
11706,NASDAQ:NCNA,NCNA
11707,OTC:NCNCF,NCNCF
11708,NASDAQ:NCNO,NCNO
11709,NASDAQ:NCPB,NCPB
11710,OTC:NCPCF,NCPCF
11711,NASDAQ:NCPL,NCPL
11712,NASDAQ:NCRA,NCRA
11713,NASDAQ:NCSM,NCSM
11714,OTC:NCSYF,NCSYF
11715,NASDAQ:NCT,NCT
11716,OTC:NCTKY,NCTKY
11717,NASDAQ:NCTY,NCTY
11718,NYSE:NCV,NCV
11719,NYSE:NCV/PA,NCV/PA
11720,OTC:NCXS,NCXS
11721,NYSE:NCZ,NCZ
11722,NYSE:NCZ/PA,NCZ/PA
11723,NASDAQ:NDAA,NDAA
11724,NASDAQ:NDAQ,NDAQ
11725,OTC:NDBKF,NDBKF
11726,OTC:NDBKY,NDBKY
11727,OTC:NDCVF,NDCVF
11728,CBOE:NDEC,NDEC
11729,OTC:NDEKF,NDEKF
11730,OTC:NDEKY,NDEKY
11731,OTC:NDEV,NDEV
11732,OTC:NDGPF,NDGPF
11733,OTC:NDGPY,NDGPY
11734,AMEX:NDIA,NDIA
11735,AMEX:NDIV,NDIV
11736,NASDAQ:NDLS,NDLS
11737,OTC:NDMCF,NDMCF
11738,NYSE:NDMO,NDMO
11739,CBOE:NDOW,NDOW
11740,NASDAQ:NDRA,NDRA
11741,OTC:NDRBF,NDRBF
11742,NASDAQ:NDSN,NDSN
11743,OTC:NDTAF,NDTAF
11744,OTC:NDTP,NDTP
11745,AMEX:NDVG,NDVG
11746,OTC:NDVLY,NDVLY
11747,NYSE:NE,NE
11748,NYSE:NEA,NEA
11749,CBOE:NEAR,NEAR
11750,CBOE:NEBX,NEBX
11751,NASDAQ:NECB,NECB
11752,OTC:NECPY,NECPY
11753,NYSE:NEE,NEE
11754,NYSE:NEE/PN,NEE/PN
11755,NYSE:NEE/PS,NEE/PS
11756,NYSE:NEE/PT,NEE/PT
11757,NYSE:NEE/PU,NEE/PU
11758,OTC:NEFB,NEFB
11759,NASDAQ:NEGG,NEGG
11760,NYSE:NEM,NEM
11761,OTC:NEMCL,NEMCL
11762,AMEX:NEMD,NEMD
11763,OTC:NEMKY,NEMKY
11764,AMEX:NEN,NEN
11765,NASDAQ:NEO,NEO
11766,NASDAQ:NEOG,NEOG
11767,OTC:NEOM,NEOM
11768,NASDAQ:NEON,NEON
11769,NASDAQ:NEOV,NEOV
11770,NASDAQ:NEPH,NEPH
11771,CBOE:NERD,NERD
11772,NASDAQ:NERV,NERV
11773,NASDAQ:NESR,NESR
11774,OTC:NESRF,NESRF
11775,NYSE:NET,NET
11776,NASDAQ:NETD,NETD
11777,AMEX:NETL,NETL
11778,OTC:NETTF,NETTF
11779,OTC:NETWF,NETWF
11780,CBOE:NETX,NETX
11781,NYSE:NEU,NEU
11782,OTC:NEUN,NEUN
11783,NASDAQ:NEUP,NEUP
11784,OTC:NEVIF,NEVIF
11785,OTC:NEWDF,NEWDF
11786,OTC:NEWH,NEWH
11787,AMEX:NEWP,NEWP
11788,NASDAQ:NEWT,NEWT
11789,NASDAQ:NEWTG,NEWTG
11790,NASDAQ:NEWTH,NEWTH
11791,NASDAQ:NEWTI,NEWTI
11792,NASDAQ:NEWTP,NEWTP
11793,NASDAQ:NEWTZ,NEWTZ
11794,OTC:NEWUF,NEWUF
11795,NASDAQ:NEWZ,NEWZ
11796,NYSE:NEXA,NEXA
11797,OTC:NEXCF,NEXCF
11798,OTC:NEXD,NEXD
11799,OTC:NEXI,NEXI
11800,NASDAQ:NEXM,NEXM
11801,NASDAQ:NEXN,NEXN
11802,OTC:NEXNF,NEXNF
11803,OTC:NEXNY,NEXNY
11804,OTC:NEXOF,NEXOF
11805,OTC:NEXOY,NEXOY
11806,OTC:NEXPF,NEXPF
11807,NASDAQ:NEXT,NEXT
11808,OTC:NEXXY,NEXXY
11809,NASDAQ:NFBK,NFBK
11810,NASDAQ:NFE,NFE
11811,CBOE:NFEB,NFEB
11812,OTC:NFEI,NFEI
11813,NYSE:NFG,NFG
11814,AMEX:NFGC,NFGC
11815,NYSE:NFJ,NFJ
11816,OTC:NFLDF,NFLDF
11817,CBOE:NFLP,NFLP
11818,AMEX:NFLT,NFLT
11819,CBOE:NFLU,NFLU
11820,CBOE:NFLW,NFLW
11821,NASDAQ:NFLX,NFLX
11822,AMEX:NFLY,NFLY
11823,OTC:NFPDF,NFPDF
11824,AMEX:NFRA,NFRA
11825,OTC:NFSN,NFSN
11826,OTC:NFTI,NFTI
11827,OTC:NFTM,NFTM
11828,NASDAQ:NFTY,NFTY
11829,NASDAQ:NFXL,NFXL
11830,NASDAQ:NFXS,NFXS
11831,OTC:NFYEF,NFYEF
11832,AMEX:NG,NG
11833,OTC:NGCG,NGCG
11834,OTC:NGCRF,NGCRF
11835,AMEX:NGD,NGD
11836,OTC:NGENF,NGENF
11837,NYSE:NGG,NGG
11838,OTC:NGGTF,NGGTF
11839,OTC:NGHI,NGHI
11840,OTC:NGKIF,NGKIF
11841,NYSE:NGL,NGL
11842,NYSE:NGL/PB,NGL/PB
11843,NYSE:NGL/PC,NGL/PC
11844,OTC:NGLD,NGLD
11845,OTC:NGLOY,NGLOY
11846,OTC:NGMC,NGMC
11847,OTC:NGMDF,NGMDF
11848,NASDAQ:NGNE,NGNE
11849,OTC:NGPHF,NGPHF
11850,OTC:NGRBF,NGRBF
11851,OTC:NGRC,NGRC
11852,OTC:NGRRF,NGRRF
11853,NYSE:NGS,NGS
11854,OTC:NGTF,NGTF
11855,NYSE:NGVC,NGVC
11856,NYSE:NGVT,NGVT
11857,OTC:NGXXF,NGXXF
11858,AMEX:NHC,NHC
11859,OTC:NHHHF,NHHHF
11860,NYSE:NHI,NHI
11861,NASDAQ:NHIC,NHIC
11862,NASDAQ:NHICU,NHICU
11863,OTC:NHKGF,NHKGF
11864,OTC:NHLG,NHLG
11865,OTC:NHMD,NHMD
11866,OTC:NHNKY,NHNKY
11867,NASDAQ:NHPAP,NHPAP
11868,NASDAQ:NHPBP,NHPBP
11869,OTC:NHPEF,NHPEF
11870,AMEX:NHS,NHS
11871,NASDAQ:NHTC,NHTC
11872,OTC:NHVP,NHVP
11873,AMEX:NHYB,NHYB
11874,OTC:NHYDY,NHYDY
11875,OTC:NHYKF,NHYKF
11876,AMEX:NHYM,NHYM
11877,NYSE:NI,NI
11878,OTC:NIABY,NIABY
11879,NYSE:NIC,NIC
11880,NASDAQ:NICE,NICE
11881,OTC:NICH,NICH
11882,OTC:NICLF,NICLF
11883,OTC:NICMF,NICMF
11884,OTC:NIDB,NIDB
11885,NYSE:NIE,NIE
11886,CBOE:NIHI,NIHI
11887,OTC:NIHK,NIHK
11888,OTC:NIKA,NIKA
11889,NASDAQ:NIKL,NIKL
11890,OTC:NILA,NILA
11891,OTC:NILIF,NILIF
11892,OTC:NILTF,NILTF
11893,NYSE:NIM,NIM
11894,OTC:NIMU,NIMU
11895,NYSE:NINE,NINE
11896,OTC:NINOF,NINOF
11897,OTC:NINOY,NINOY
11898,NYSE:NIO,NIO
11899,OTC:NIOCF,NIOCF
11900,OTC:NIOIF,NIOIF
11901,OTC:NIOVF,NIOVF
11902,NASDAQ:NIPG,NIPG
11903,OTC:NIPNF,NIPNF
11904,NYSE:NIQ,NIQ
11905,NASDAQ:NISN,NISN
11906,OTC:NISTF,NISTF
11907,AMEX:NITE,NITE
11908,NASDAQ:NITO,NITO
11909,NASDAQ:NIU,NIU
11910,NASDAQ:NIVF,NIVF
11911,NASDAQ:NIXT,NIXT
11912,NASDAQ:NIXX,NIXX
11913,CBOE:NJAN,NJAN
11914,OTC:NJDCY,NJDCY
11915,AMEX:NJNK,NJNK
11916,NYSE:NJR,NJR
11917,CBOE:NJUL,NJUL
11918,CBOE:NJUN,NJUN
11919,NYSE:NKE,NKE
11920,OTC:NKGFF,NKGFF
11921,OTC:NKGN,NKGN
11922,OTC:NKLAQ,NKLAQ
11923,NASDAQ:NKLR,NKLR
11924,OTC:NKLXF,NKLXF
11925,OTC:NKOSF,NKOSF
11926,OTC:NKRKY,NKRKY
11927,NASDAQ:NKSH,NKSH
11928,NASDAQ:NKTR,NKTR
11929,NASDAQ:NKTX,NKTX
11930,NYSE:NKX,NKX
11931,NYSE:NL,NL
11932,OTC:NLCP,NLCP
11933,OTC:NLGCF,NLGCF
11934,OTC:NLIBF,NLIBF
11935,OTC:NLLSF,NLLSF
11936,OTC:NLLSY,NLLSY
11937,NYSE:NLOP,NLOP
11938,OTC:NLPXF,NLPXF
11939,AMEX:NLR,NLR
11940,OTC:NLRCF,NLRCF
11941,NASDAQ:NLSP,NLSP
11942,OTC:NLST,NLST
11943,NYSE:NLY,NLY
11944,NYSE:NLY/PF,NLY/PF
11945,NYSE:NLY/PG,NLY/PG
11946,NYSE:NLY/PI,NLY/PI
11947,NYSE:NLY/PJ,NLY/PJ
11948,NYSE:NMAI,NMAI
11949,CBOE:NMAR,NMAR
11950,NYSE:NMAX,NMAX
11951,CBOE:NMAY,NMAY
11952,AMEX:NMB,NMB
11953,NYSE:NMCO,NMCO
11954,OTC:NMEX,NMEX
11955,NASDAQ:NMFC,NMFC
11956,NASDAQ:NMFCZ,NMFCZ
11957,NYSE:NMG,NMG
11958,OTC:NMGC,NMGC
11959,OTC:NMGX,NMGX
11960,OTC:NMHI,NMHI
11961,NYSE:NMI,NMI
11962,NASDAQ:NMIH,NMIH
11963,OTC:NMKBP,NMKBP
11964,OTC:NMKCP,NMKCP
11965,AMEX:NML,NML
11966,OTC:NMLSF,NMLSF
11967,NYSE:NMM,NMM
11968,NASDAQ:NMP,NMP
11969,NASDAQ:NMPAU,NMPAU
11970,OTC:NMPWP,NMPWP
11971,NYSE:NMR,NMR
11972,NASDAQ:NMRA,NMRA
11973,OTC:NMRD,NMRD
11974,OTC:NMREF,NMREF
11975,NASDAQ:NMRK,NMRK
11976,NYSE:NMS,NMS
11977,NYSE:NMT,NMT
11978,OTC:NMTAF,NMTAF
11979,OTC:NMTAY,NMTAY
11980,NASDAQ:NMTC,NMTC
11981,OTC:NMTLF,NMTLF
11982,OTC:NMTRQ,NMTRQ
11983,OTC:NMYSF,NMYSF
11984,NYSE:NMZ,NMZ
11985,NASDAQ:NN,NN
11986,OTC:NNAX,NNAX
11987,OTC:NNBP,NNBP
11988,NASDAQ:NNBR,NNBR
11989,OTC:NNCHY,NNCHY
11990,OTC:NNCSF,NNCSF
11991,NASDAQ:NNDM,NNDM
11992,OTC:NNDNF,NNDNF
11993,NASDAQ:NNE,NNE
11994,OTC:NNGPF,NNGPF
11995,OTC:NNGRY,NNGRY
11996,NYSE:NNI,NNI
11997,OTC:NNLX,NNLX
11998,NYSE:NNN,NNN
11999,NASDAQ:NNNN,NNNN
12000,OTC:NNOCF,NNOCF
12001,OTC:NNOMF,NNOMF
12002,CBOE:NNOV,NNOV
12003,NASDAQ:NNOX,NNOX
12004,OTC:NNRI,NNRI
12005,OTC:NNRX,NNRX
12006,OTC:NNUP,NNUP
12007,AMEX:NNVC,NNVC
12008,OTC:NNWWF,NNWWF
12009,OTC:NNXPF,NNXPF
12010,NYSE:NNY,NNY
12011,OTC:NNYR,NNYR
12012,NYSE:NOA,NOA
12013,NYSE:NOAH,NOAH
12014,OTC:NOBDF,NOBDF
12015,OTC:NOBH,NOBH
12016,CBOE:NOBL,NOBL
12017,NYSE:NOC,NOC
